,src,dst,label
62961,3996,3796,1
62962,17,3796,1
62963,4024,3796,1
62964,261,3796,1
62965,4033,3796,1
62966,253,3796,1
62967,3057,3796,1
62968,340,3796,1
62969,3946,3796,1
62970,2631,3796,1
62971,4102,3796,1
62972,192,3796,1
62973,515,3796,1
62974,266,3796,1
62975,1607,3796,1
62976,4217,3796,1
62977,4082,3796,1
62978,4630,3796,1
62979,3146,3796,1
62980,1255,3796,1
62981,277,3796,1
62982,2786,3796,1
62983,4098,3796,1
62984,2871,3796,1
62985,1862,3796,1
62986,3959,3796,1
62987,42,3796,1
62988,3688,3796,1
62989,3940,3796,1
62990,417,3796,1
62991,1764,3796,1
62992,339,3796,1
62993,1574,3796,1
62994,2674,3796,1
62995,1693,3796,1
62996,4239,3796,1
62997,615,3796,1
62998,3590,3796,1
62999,66,3796,1
63000,3399,3796,1
63001,2886,3796,1
63002,2788,3796,1
63003,4631,3796,1
63004,898,3796,1
63005,2866,3796,1
63006,3197,3796,1
63007,2103,3796,1
63008,985,3796,1
63009,2980,3796,1
63010,3349,3796,1
63011,1310,3796,1
63012,804,3796,0
63013,2223,3796,0
63014,571,3796,0
63015,3017,3796,0
63016,3757,3796,0
63017,449,3796,0
63018,4104,3796,0
63019,3200,3796,0
63020,4103,3796,0
63025,2856,199,1
63026,3959,199,1
63027,2189,199,1
63028,417,199,1
63029,216,199,1
63030,804,199,1
63031,4229,199,1
63032,3978,199,1
63033,1788,199,1
63034,851,199,1
63035,4632,199,1
63036,888,199,1
63037,4104,199,1
63038,3921,199,1
63039,3234,199,1
63040,349,199,1
63041,339,199,1
63042,2304,199,1
63043,2042,199,1
63044,3688,199,1
63045,2159,199,1
63046,891,199,1
63047,3042,199,1
63048,3045,199,1
63049,178,199,1
63050,2616,199,1
63051,3892,199,1
63052,478,199,1
63053,2138,199,1
63054,403,199,1
63055,2023,199,1
63056,61,199,1
63057,1574,199,1
63058,2917,199,1
63059,1239,199,1
63060,149,199,1
63061,172,199,1
63062,2493,199,1
63063,1913,199,1
63064,4076,199,1
63065,1094,199,1
63066,180,199,1
63067,1764,199,1
63068,3057,199,1
63069,2674,199,1
63070,1018,199,1
63071,2337,199,1
63072,2951,199,1
63073,2953,199,1
63074,1310,199,1
63075,578,199,1
63076,345,199,1
63077,161,199,1
63078,4225,199,1
63079,950,199,1
63080,515,199,1
63081,4239,199,1
63082,4103,199,1
63083,340,199,1
63084,4033,199,1
63085,1986,199,1
63086,1070,199,1
63087,266,199,1
63088,4535,199,1
63089,293,199,1
63090,629,199,1
63091,518,199,1
63092,2040,199,1
63093,277,199,1
63094,571,199,1
63095,2089,199,1
63096,867,199,1
63097,4082,199,1
63098,698,199,1
63099,2460,199,1
63100,3757,199,1
63101,192,199,1
63102,2604,199,1
63103,1905,199,1
63104,4633,199,1
63105,4043,199,1
63106,3946,199,1
63107,3590,199,1
63108,4065,199,1
63109,1255,199,1
63110,3903,199,1
63111,3190,199,1
63112,574,199,1
63113,2570,199,1
63114,611,199,1
63115,2906,199,1
63116,2139,199,1
63117,557,199,1
63118,3966,199,1
63119,4036,199,0
63120,4325,199,0
63121,342,4207,1
63122,3207,4207,1
63123,409,4207,1
63124,629,4207,1
63125,203,4207,1
63126,3971,4207,1
63127,4634,4207,1
63128,2049,4207,1
63129,2856,4207,1
63130,2559,4207,1
63131,4635,4207,1
63132,2604,4207,1
63133,2107,4207,1
63134,4020,4207,1
63135,3084,4207,1
63136,2406,4207,1
63137,3742,4207,1
63138,578,4207,1
63139,3877,4207,1
63140,4368,4207,1
63141,1905,4207,1
63142,4059,4207,1
63143,741,4207,1
63144,1521,4207,1
63145,515,4207,1
63146,207,4207,1
63147,2947,4207,1
63148,1662,4207,1
63149,524,4207,1
63150,2141,4207,1
63151,4003,4207,1
63152,3997,4207,1
63153,1922,4207,1
63154,3984,4207,1
63155,3996,4207,1
63156,1721,4207,1
63157,4216,4207,1
63158,2102,4207,1
63159,4482,4207,1
63160,3543,4207,1
63161,1965,4207,1
63162,340,4207,1
63163,3924,4207,1
63164,104,4207,1
63165,1788,4207,1
63166,4238,4207,0
63168,349,2886,1
63169,3959,2886,1
63170,437,2886,1
63171,1764,2886,1
63172,629,2886,1
63173,578,2886,1
63174,216,2886,1
63175,3045,2886,1
63176,804,2886,1
63177,2334,2886,1
63178,345,2886,1
63179,533,2886,1
63180,3452,2886,1
63181,124,2886,1
63182,1412,2886,1
63183,2325,2886,1
63184,206,2886,1
63185,4570,2886,1
63186,571,2886,1
63187,3946,2886,1
63188,1255,2886,1
63189,3975,2886,1
63190,2864,2886,1
63191,277,2886,1
63192,3941,2886,1
63193,2853,2886,1
63194,751,2886,1
63195,1701,2886,1
63196,4636,2886,1
63197,2138,2886,1
63198,395,2886,1
63199,3688,2886,1
63200,293,2886,1
63201,851,2886,1
63202,478,2886,1
63203,4024,2886,1
63204,3590,2886,1
63205,3929,2886,1
63206,2890,2886,1
63207,1574,2886,1
63208,73,2886,1
63209,3629,2886,1
63210,2462,2886,1
63211,3927,2886,1
63212,1239,2886,1
63213,3444,2886,1
63214,342,2886,1
63215,3924,2886,1
63216,288,2886,1
63217,1459,2886,1
63218,2058,2886,1
63219,438,2886,1
63220,1788,2886,1
63221,192,2886,1
63222,3336,2886,1
63223,2858,2886,1
63224,2185,2886,1
63225,1521,2886,1
63226,2843,2886,1
63227,518,2886,1
63228,985,2886,1
63229,417,89,1
63230,42,89,1
63231,4027,89,1
63232,804,89,1
63233,345,89,1
63234,3978,89,1
63235,629,89,1
63236,578,89,1
63237,2068,89,1
63238,3045,89,1
63239,2334,89,1
63240,3976,89,1
63241,84,89,1
63242,3877,89,1
63243,2953,89,1
63244,2346,89,1
63245,3870,89,1
63246,261,89,1
63247,3946,89,1
63248,3924,89,1
63249,3892,89,1
63250,192,89,1
63251,2866,89,1
63252,180,89,1
63253,4065,89,1
63254,4104,89,1
63255,1837,89,1
63256,3013,89,1
63257,4637,89,1
63258,4045,89,1
63259,515,89,1
63260,2585,89,1
63261,3991,89,1
63262,3936,89,1
63263,1310,89,1
63264,203,89,1
63265,4033,89,1
63266,1788,89,1
63267,4461,89,1
63268,741,89,1
63269,61,89,1
63270,968,89,1
63271,266,89,1
63272,852,89,1
63273,3966,89,1
63274,4159,89,1
63275,4160,89,1
63276,74,89,1
63277,340,89,1
63278,1521,89,1
63279,2413,89,1
63280,518,89,1
63281,4082,89,1
63282,2304,89,1
63283,571,89,1
63284,3903,89,1
63285,898,89,1
63286,4638,89,1
63287,4217,89,1
63288,4639,89,1
63289,4640,89,1
63290,3488,89,1
63291,4641,89,1
63292,3481,89,1
63294,1143,4409,1
63295,1112,4409,1
63296,3988,4409,1
63297,1240,4409,1
63298,92,4409,1
63299,3978,4409,1
63300,66,4409,1
63301,2377,4409,1
63302,629,4409,1
63303,1920,4409,1
63304,2894,4409,1
63305,1764,4409,1
63306,17,4409,1
63307,1574,4409,1
63308,1747,4409,1
63309,3588,4409,1
63310,804,4409,1
63311,3959,4409,1
63312,4169,4409,1
63313,641,4409,1
63314,42,4409,1
63315,3936,4409,1
63316,3378,4409,1
63317,2984,4409,1
63318,515,4409,1
63319,3017,4409,1
63320,3375,4409,1
63321,1788,4409,1
63322,124,4409,1
63323,4043,4409,1
63324,4227,4409,1
63325,266,4409,1
63326,3045,4409,1
63327,2346,4409,1
63328,4225,4409,1
63329,1310,4409,1
63330,3984,4409,1
63331,581,4409,1
63332,3991,4409,1
63333,2793,4409,1
63334,345,4409,1
63335,3928,4409,1
63336,4035,4409,1
63337,4407,4409,1
63338,4033,4409,1
63339,2189,4409,1
63340,3876,4409,1
63341,1521,4409,1
63342,2061,4409,1
63343,2627,4409,1
63344,3892,4409,1
63345,339,4409,1
63346,3903,4409,1
63347,3946,4409,1
63348,3003,4409,1
63349,3315,4409,1
63350,571,4409,1
63351,4104,4409,1
63352,48,4409,1
63353,3160,4409,1
63354,2123,4409,1
63355,274,4409,1
63356,4098,4409,1
63357,3757,4409,1
63358,3870,4409,1
63359,192,4409,1
63360,3996,4409,1
63361,1703,4409,1
63362,3994,4409,1
63363,3940,4409,1
63364,4269,4409,1
63365,489,4409,1
63366,4642,4409,1
63367,340,4409,1
63368,2334,4409,0
63371,1954,3131,1
63372,407,3131,1
63373,629,3131,1
63374,2377,3131,1
63375,180,3131,1
63376,4104,3131,1
63377,578,3131,1
63378,4227,3131,1
63379,3936,3131,1
63380,4385,3131,1
63381,1764,3131,1
63382,804,3131,1
63383,266,3131,1
63384,3045,3131,1
63385,3984,3131,1
63386,1662,3131,1
63387,3978,3131,1
63388,2042,3131,1
63389,4217,3131,1
63390,339,3131,1
63391,3903,3131,1
63392,2304,3131,1
63393,1574,3131,1
63394,66,3131,1
63395,515,3131,1
63396,3940,3131,1
63397,3870,3131,1
63398,3003,3131,1
63399,3892,3131,1
63400,351,3131,1
63401,3315,3131,1
63402,4163,3131,1
63403,571,3131,1
63404,3017,3131,1
63405,3796,3131,1
63406,4098,3131,1
63407,2793,3131,1
63408,203,3131,1
63409,3417,3131,1
63410,3996,3131,1
63411,3057,3131,1
63412,1521,3131,1
63413,3990,3131,1
63414,3928,3131,1
63415,4225,3131,1
63416,4643,3131,1
63417,2449,3131,1
63418,1255,3131,1
63419,1788,3131,1
63420,4239,3131,1
63421,4044,3131,1
63422,2302,3131,1
63423,4033,3131,1
63424,192,3131,1
63425,89,3131,0
63427,629,4769,1
63428,342,4769,1
63429,3106,4769,1
63430,578,4769,1
63431,533,4769,1
63432,1747,4769,1
63433,2559,4769,1
63434,2475,4769,1
63435,1023,4769,1
63436,1331,4769,1
63437,4020,4769,1
63438,2450,4769,1
63439,2049,4769,1
63440,4474,4769,1
63441,998,4769,1
63442,438,4769,1
63443,1018,4769,1
63444,203,4769,1
63445,2107,4769,1
63446,2089,4769,1
63447,4644,4769,1
63448,2627,4769,1
63449,124,4769,1
63450,1504,4769,1
63451,969,4769,1
63452,2377,4769,1
63453,3772,4769,1
63454,2406,4769,1
63455,285,4769,1
63456,2115,4769,1
63457,3942,4769,1
63458,4065,4769,1
63459,1994,4769,1
63460,4645,4769,1
63461,1047,4769,1
63462,4646,4769,1
63463,1567,4769,1
63464,741,4769,1
63465,4504,4769,1
63466,4647,4769,1
63467,1965,4769,1
63468,2737,4769,1
63469,1827,4769,1
63470,288,4769,1
63471,1662,4769,1
63472,4017,4769,1
63473,48,4769,1
63474,3543,4769,1
63475,3285,4769,1
63476,4074,4769,1
63477,409,4769,1
63478,2266,4769,1
63479,4198,4769,1
63480,4059,4769,1
63481,3996,4769,1
63482,1721,4769,1
63483,4018,4769,1
63484,10,4769,1
63485,4287,4769,1
63486,340,4769,1
63487,2372,4769,1
63488,1578,4769,1
63489,3742,4769,1
63490,2102,4769,1
63491,449,4769,1
63492,4197,4769,1
63493,4238,4769,1
63494,4468,4769,1
63495,524,4769,1
63496,21,4769,1
63497,61,4769,1
63498,3434,4769,1
63499,836,4769,0
63500,4648,4769,0
63501,4403,4769,0
63502,2375,10516,1
63503,253,10516,1
63504,2159,10516,1
63505,3111,10516,1
63506,2886,10516,1
63507,87,10516,1
63508,2372,10516,1
63509,345,10516,1
63510,1661,10516,1
63511,414,10516,1
63512,409,10516,1
63513,2709,10516,1
63514,848,10516,1
63515,2877,10516,1
63516,1369,10516,1
63517,274,10516,1
63518,2444,10516,1
63519,2853,10516,1
63520,1094,10516,1
63521,2042,10516,1
63522,2129,10516,1
63523,3666,10516,1
63524,1070,10516,1
63525,515,10516,1
63526,342,10516,1
63527,817,10516,1
63528,912,10516,1
63529,2671,10516,1
63530,788,10516,1
63531,578,10516,1
63532,2325,10516,1
63533,4450,10516,1
63534,1721,10516,1
63535,3788,10516,1
63536,851,10516,1
63537,2944,10516,1
63538,1827,10516,1
63539,84,10516,1
63540,1143,10516,1
63541,17,10516,1
63542,216,10516,1
63543,293,10516,1
63544,2616,10516,1
63545,859,10516,1
63546,606,10516,1
63547,3946,10516,1
63548,4649,10516,1
63549,845,10516,1
63550,257,10516,1
63551,437,10516,1
63552,2176,10516,1
63553,557,10516,1
63554,59,10516,1
63555,3213,10516,1
63556,4033,10516,1
63557,962,10516,1
63558,2310,10516,1
63559,3343,10516,1
63560,804,10516,1
63561,2304,10516,1
63562,844,10516,1
63563,898,10516,1
63564,3063,10516,1
63565,1112,10516,1
63566,888,10516,1
63567,1481,10516,1
63568,337,10516,1
63569,2937,10516,1
63570,3336,10516,1
63571,2462,10516,1
63572,2317,10516,1
63573,2693,10516,1
63574,340,10516,1
63575,1754,10516,1
63576,199,10516,1
63577,1586,10516,1
63578,3289,10516,1
63579,3244,10516,1
63580,3396,10516,1
63581,3107,10516,1
63582,2909,10516,1
63583,119,10516,1
63584,366,10516,1
63585,2858,10516,1
63586,2892,10516,1
63587,2219,10516,1
63588,2793,10516,1
63589,2337,10516,1
63590,950,10516,1
63591,3112,10516,1
63592,2540,10516,1
63593,124,10516,1
63594,2163,10516,1
63595,4650,10516,1
63596,571,10516,1
63597,4651,10516,1
63598,4536,10516,1
63599,3805,10516,1
63600,611,10516,1
63601,759,10516,1
63602,629,10516,1
63603,1574,10516,1
63604,4615,10516,1
63605,803,10516,1
63606,2945,10516,1
63607,3657,10516,1
63608,1000,10516,1
63609,3105,10516,1
63610,207,10516,1
63611,3103,10516,1
63612,1900,10516,1
63613,4515,10516,1
63614,2069,10516,1
63615,930,10516,1
63616,4049,10516,1
63617,3146,10516,1
63618,2439,10516,1
63619,3104,10516,1
63620,4652,10516,1
63621,556,10516,1
63622,701,10516,1
63623,1203,10516,1
63624,4653,10516,1
63625,1704,10516,1
63626,3796,10516,1
63627,1927,10516,1
63628,2941,10516,1
63629,2917,10516,1
63630,3115,10516,1
63631,574,10516,1
63632,4633,10516,1
63633,1693,10516,1
63634,2887,10516,1
63635,415,10516,1
63636,3891,10516,1
63637,351,10516,1
63638,2918,10516,1
63639,73,10516,1
63640,2301,10516,1
63641,2348,10516,1
63642,4654,10516,1
63643,814,10516,1
63644,824,10516,1
63645,3106,10516,1
63646,2189,10516,1
63647,3931,10516,1
63648,42,10516,1
63649,3139,10516,1
63650,2290,10516,1
63651,2272,10516,1
63652,2801,10516,1
63653,2864,10516,0
63654,4655,10516,0
63655,2765,10516,0
63656,2919,10516,0
63657,2377,10516,0
63658,4172,10516,0
63659,285,10516,0
63660,3045,10516,0
63661,698,10516,0
63662,449,10516,0
63663,266,10516,0
63664,277,10516,0
63665,3017,10516,0
63666,2138,10516,0
63667,3924,10516,0
63668,3600,10516,0
63669,261,10516,0
63670,2231,10516,0
63671,891,10516,0
63672,1607,10516,0
63673,3043,10516,0
63674,2161,10516,0
63675,2861,10516,0
63676,3108,10516,0
63677,2854,10516,0
63678,3060,10516,0
63679,1034,10516,0
63680,4656,10516,0
63681,2023,10516,0
63682,3042,10516,0
63683,356,10516,0
63684,1164,10516,0
63685,2910,10516,0
63686,1954,10516,0
63687,203,10516,0
63688,1118,10516,0
63689,507,10516,0
63690,410,10516,0
63691,761,10516,0
63692,2489,10516,0
63693,835,10516,0
63694,409,10516,0
63695,3048,10516,0
63696,586,10516,0
63697,3587,10516,0
63698,4030,10516,0
63708,42,860,1
63709,804,860,1
63710,3688,860,1
63711,814,860,1
63712,629,860,1
63713,2304,860,1
63714,891,860,1
63715,3124,860,1
63716,2377,860,1
63717,73,860,1
63718,3920,860,1
63719,3941,860,1
63720,2159,860,1
63721,293,860,1
63722,1764,860,1
63723,3336,860,1
63724,4657,860,1
63725,2375,860,1
63726,578,860,1
63727,417,860,1
63728,2462,860,1
63729,4658,860,1
63730,1574,860,1
63731,3045,860,1
63732,395,860,1
63733,266,860,1
63734,2858,860,1
63735,59,860,1
63736,571,860,1
63737,3208,860,1
63738,2843,860,1
63739,3927,860,1
63740,84,860,1
63741,3160,860,1
63742,3921,860,1
63743,274,860,1
63744,2627,860,1
63745,3025,860,1
63746,4659,860,1
63747,1355,860,1
63748,4471,860,1
63749,2189,860,1
63750,218,860,1
63751,2877,860,1
63752,277,860,1
63753,1324,860,1
63754,2945,860,1
63755,2864,860,1
63756,4103,860,1
63757,4660,860,1
63758,3946,860,1
63759,426,860,1
63760,1070,860,1
63761,2322,860,1
63762,2597,860,1
63763,3926,860,1
63764,3929,860,1
63765,574,860,1
63766,1310,860,1
63767,3444,860,1
63768,2446,860,1
63769,3216,860,1
63770,3257,860,1
63771,985,860,1
63772,340,860,1
63773,2334,860,0
63774,2163,860,0
63775,3752,860,0
63776,124,860,0
63777,4125,860,0
63778,1370,860,0
63779,192,860,0
63780,788,860,0
63788,42,259,1
63789,277,259,1
63790,2895,259,1
63791,3959,259,1
63792,578,259,1
63793,2856,259,1
63794,4223,259,1
63795,804,259,1
63796,1764,259,1
63797,2023,259,1
63798,950,259,1
63799,4164,259,1
63800,1239,259,1
63801,3741,259,1
63802,2622,259,1
63803,1070,259,1
63804,4225,259,1
63805,66,259,1
63806,1521,259,1
63807,3151,259,1
63808,2159,259,1
63809,2604,259,1
63810,4267,259,1
63811,3045,259,1
63812,3978,259,1
63813,888,259,1
63814,4104,259,1
63815,339,259,1
63816,3042,259,1
63817,4661,259,1
63818,1788,259,1
63819,803,259,1
63820,463,259,1
63821,2674,259,1
63822,1310,259,1
63823,515,259,1
63824,4103,259,1
63825,124,259,1
63826,3688,259,1
63827,293,259,1
63828,629,259,1
63829,571,259,1
63830,4082,259,1
63831,3757,259,1
63832,4662,259,1
63833,192,259,1
63834,1574,259,1
63835,3946,259,1
63836,891,259,1
63837,4022,259,1
63838,3147,259,1
63839,3590,259,1
63840,574,259,1
63841,4033,259,1
63842,3190,259,1
63843,518,259,1
63844,611,259,1
63845,462,259,1
63846,4036,259,0
63847,1693,259,0
63848,586,259,0
63849,3270,259,0
63851,3870,629,1
63852,1788,629,1
63853,203,629,1
63854,3336,629,1
63855,417,629,1
63856,4503,629,1
63857,1094,629,1
63858,2372,629,1
63859,2069,629,1
63860,4485,629,1
63861,4172,629,1
63862,478,629,1
63863,741,629,1
63864,3895,629,1
63865,2107,629,1
63866,2793,629,1
63867,4020,629,1
63868,354,629,1
63869,302,629,1
63870,342,629,1
63871,1905,629,1
63872,515,629,1
63873,4663,629,1
63874,3867,629,1
63875,3897,629,1
63876,2616,629,1
63877,2099,629,1
63878,2568,629,1
63879,363,629,1
63880,4298,629,1
63881,4207,629,1
63882,84,629,1
63883,578,629,1
63884,3891,629,1
63885,339,629,1
63886,192,629,1
63887,4019,629,1
63888,3543,629,1
63889,3877,629,1
63890,820,629,1
63891,1922,629,1
63892,340,629,1
63893,1965,629,1
63895,4664,543,1
63896,3870,543,1
63897,515,543,1
63898,126,543,1
63899,409,543,1
63900,2138,543,1
63901,2799,543,1
63902,804,543,1
63903,1354,543,1
63904,2627,543,1
63905,1456,543,1
63906,2583,543,1
63907,3991,543,1
63908,4097,543,1
63909,4665,543,1
63910,66,543,1
63911,845,543,1
63912,30,543,1
63913,4666,543,1
63914,2617,543,1
63915,3190,543,1
63916,4526,543,1
63917,340,543,1
63918,1788,543,1
63919,87,543,1
63920,2107,543,1
63921,3864,543,1
63922,4076,543,1
63923,2460,543,1
63924,248,543,1
63925,199,543,1
63926,85,543,1
63927,3063,543,1
63928,4281,543,1
63929,4216,543,1
63930,285,543,1
63931,3336,543,1
63932,3079,543,1
63933,2310,543,1
63934,410,543,1
63935,4271,543,1
63936,1662,543,1
63937,4406,543,1
63938,4082,543,1
63939,3510,543,1
63940,2040,543,1
63941,478,543,1
63942,1710,543,1
63943,3146,543,1
63944,73,543,1
63945,3347,543,1
63946,161,543,1
63947,4667,543,1
63948,2856,543,1
63949,104,543,1
63950,2123,543,1
63951,4668,543,1
63952,2834,543,1
63953,1504,543,1
63954,354,543,1
63955,2413,543,1
63956,3660,543,1
63957,4068,543,1
63958,3543,543,1
63959,3237,543,1
63960,310,543,1
63961,1112,543,1
63962,192,543,1
63963,3878,543,1
63964,2075,543,1
63965,3877,543,1
63966,2349,543,1
63967,3223,543,0
63975,2372,582,1
63976,478,582,1
63977,410,582,1
63978,248,582,1
63979,3867,582,1
63980,2023,582,1
63981,3660,582,1
63982,3924,582,1
63983,4029,582,1
63984,4262,582,1
63985,4059,582,1
63986,451,582,1
63987,4442,582,1
63988,3742,582,1
63989,2141,582,1
63990,2343,582,1
63991,3870,582,1
63992,3892,582,1
63993,4086,582,1
63994,4669,582,1
63995,2406,582,1
63996,2049,582,1
63997,4021,582,1
63998,2266,582,1
63999,414,582,1
64000,2337,582,1
64001,416,582,1
64002,3891,582,1
64003,417,582,1
64004,4404,582,1
64005,4403,582,1
64006,4172,582,1
64007,3990,582,1
64008,2107,582,1
64009,741,582,1
64010,2099,582,1
64011,84,582,1
64012,1905,582,1
64013,4670,582,1
64014,203,582,1
64015,2653,582,1
64016,2787,582,1
64017,4076,582,1
64018,4283,582,1
64019,578,582,1
64020,4352,582,1
64021,2460,582,1
64022,4081,582,1
64023,1788,582,1
64024,1982,582,1
64025,447,582,1
64026,2616,582,1
64027,4142,582,1
64028,4671,582,1
64029,2102,582,1
64030,3878,582,1
64031,4672,582,1
64032,161,582,1
64033,4673,582,1
64034,2583,582,1
64035,3219,582,1
64036,1900,582,1
64037,666,582,1
64038,846,582,1
64039,515,582,1
64040,73,582,1
64041,1164,582,1
64042,4013,582,1
64043,4674,582,1
64044,2231,582,1
64045,4510,582,1
64046,4675,582,1
64047,403,582,1
64048,524,582,1
64049,2398,582,1
64050,2481,582,1
64051,4267,582,1
64052,557,582,1
64053,180,582,1
64054,998,582,1
64055,207,582,1
64056,1310,582,1
64057,4676,582,1
64058,4057,582,1
64059,1432,582,1
64060,3865,582,1
64061,3900,582,1
64062,354,582,1
64063,2354,582,1
64064,2977,582,1
64065,3146,582,1
64066,340,582,1
64067,845,582,1
64068,371,582,1
64069,4079,582,1
64070,3332,582,1
64071,4486,582,1
64072,4476,582,1
64073,4082,582,1
64074,3158,582,1
64075,3885,582,1
64076,4085,582,1
64077,3876,582,1
64078,192,582,1
64079,3543,582,1
64080,3988,582,1
64081,2786,582,1
64082,4677,582,1
64083,4058,582,1
64084,4678,582,1
64085,3866,582,1
64086,30,582,1
64087,1662,582,1
64088,804,582,1
64089,4679,582,1
64090,339,582,1
64091,571,582,1
64092,4622,582,1
64093,1047,582,1
64094,4216,582,1
64095,1965,582,1
64096,3384,582,1
64097,10,582,1
64098,4207,582,1
64099,3336,582,1
64100,100,582,1
64101,3504,582,1
64102,518,582,1
64103,455,582,1
64104,4680,582,1
64105,3751,582,1
64106,820,582,1
64107,3874,582,1
64108,4681,582,1
64109,1331,582,1
64110,4003,582,1
64111,1029,582,1
64112,2901,582,1
64113,507,582,1
64114,971,582,1
64115,3875,582,1
64116,4227,582,1
64117,2385,582,1
64118,4197,582,1
64119,648,582,1
64120,4482,582,1
64121,1926,582,1
64122,363,582,1
64123,4682,582,0
64129,42,2207,1
64130,3863,2207,1
64131,1240,2207,1
64132,3889,2207,1
64133,2523,2207,1
64134,4102,2207,1
64135,4045,2207,1
64136,1909,2207,1
64137,266,2207,1
64138,3892,2207,1
64139,998,2207,1
64140,2337,2207,1
64141,1481,2207,1
64142,1310,2207,1
64143,4476,2207,1
64144,2346,2207,1
64145,1920,2207,1
64146,3946,2207,1
64147,1764,2207,1
64148,1574,2207,1
64149,3891,2207,1
64150,3996,2207,1
64151,2854,2207,1
64152,885,2207,1
64153,3870,2207,1
64154,4036,2207,1
64155,2799,2207,1
64156,3017,2207,1
64157,4156,2207,1
64158,1788,2207,1
64159,2462,2207,1
64160,369,2207,1
64161,3289,2207,1
64162,515,2207,1
64163,2622,2207,1
64164,3786,2207,1
64165,3978,2207,1
64166,3068,2207,1
64167,339,2207,1
64168,3045,2207,1
64169,823,2207,1
64170,409,2207,1
64171,3139,2207,1
64172,4033,2207,1
64173,3984,2207,1
64174,1143,2207,1
64175,4388,2207,1
64176,3417,2207,1
64177,4027,2207,1
64178,253,2207,1
64179,3122,2207,1
64180,90,2207,1
64181,4109,2207,1
64182,277,2207,1
64183,345,2207,1
64184,2583,2207,1
64185,461,2207,1
64186,4098,2207,1
64187,3259,2207,1
64188,3698,2207,1
64189,455,2207,1
64190,4088,2207,1
64191,124,2207,1
64192,3924,2207,1
64193,340,2207,1
64194,4226,2207,1
64195,804,2207,0
64196,2937,2207,0
64197,4217,2207,0
64198,4303,2207,0
64199,3270,2207,0
64200,4125,2207,0
64201,3291,2207,0
64202,3757,2207,0
64207,2068,1310,1
64208,354,1310,1
64209,4622,1310,1
64210,3862,1310,1
64211,447,1310,1
64212,48,1310,1
64213,4683,1310,1
64214,73,1310,1
64215,804,1310,1
64216,2901,1310,1
64217,3870,1310,1
64218,741,1310,1
64219,3867,1310,1
64220,3190,1310,1
64221,578,1310,1
64222,3924,1310,1
64223,515,1310,1
64224,629,1310,1
64225,203,1310,1
64226,451,1310,1
64227,4013,1310,1
64228,3878,1310,1
64229,1018,1310,1
64230,1788,1310,1
64231,3911,1310,1
64232,2049,1310,1
64233,2107,1310,1
64234,648,1310,1
64235,1504,1310,1
64236,248,1310,1
64237,4172,1310,1
64238,207,1310,1
64239,4684,1310,1
64240,340,1310,1
64241,3089,1310,1
64242,633,1310,1
64243,2354,1310,1
64244,1630,1310,1
64245,1905,1310,1
64246,410,1310,1
64247,104,1310,1
64248,3875,1310,1
64249,21,1310,1
64250,465,1310,1
64251,2585,1310,1
64252,2460,1310,1
64253,2339,1310,1
64254,3039,1310,1
64255,4368,1310,1
64256,3330,1310,1
64257,3543,1310,1
64258,4685,1310,1
64259,823,1310,1
64260,3942,1310,1
64261,1703,1310,1
64262,4155,1310,1
64263,3863,1310,1
64264,1965,1310,1
64267,3870,2069,1
64268,342,2069,1
64269,515,2069,1
64270,192,2069,1
64271,2141,2069,1
64272,3106,2069,1
64273,1459,2069,1
64274,578,2069,1
64275,629,2069,1
64276,449,2069,1
64277,203,2069,1
64278,363,2069,1
64279,4059,2069,1
64280,61,2069,1
64281,410,2069,1
64282,100,2069,1
64283,741,2069,1
64284,2068,2069,1
64285,3990,2069,1
64286,1905,2069,1
64287,3330,2069,1
64288,340,2069,1
64289,1986,2069,1
64290,2107,2069,1
64291,465,2069,1
64292,2901,2069,1
64293,4686,2069,1
64294,438,2069,1
64295,1263,2069,1
64296,451,2069,1
64297,4687,2069,1
64298,4076,2069,1
64299,4688,2069,1
64300,3543,2069,1
64301,2514,2069,1
64302,447,2069,1
64303,3660,2069,1
64304,4689,2069,0
64305,4077,2069,0
64308,3867,10517,1
64309,629,10517,1
64310,84,10517,1
64311,578,10517,1
64312,3742,10517,1
64313,1521,10517,1
64314,2107,10517,1
64315,2099,10517,1
64316,1331,10517,1
64317,342,10517,1
64318,2886,10517,1
64319,4142,10517,1
64320,4017,10517,1
64321,4059,10517,1
64322,1721,10517,1
64323,4015,10517,1
64324,3896,10517,1
64325,489,10517,1
64326,3146,10517,1
64327,3660,10517,1
64328,3139,10517,1
64329,4690,10517,1
64330,340,10517,1
64331,2372,10517,1
64332,998,10517,1
64333,2069,10517,1
64334,143,10517,1
64335,2937,10517,1
64336,3106,10517,1
64337,2102,10517,1
64338,61,10517,1
64339,2753,10517,1
64340,4086,10517,1
64341,180,10517,1
64342,2481,10517,1
64343,2793,10517,1
64344,203,10517,1
64345,4001,10517,1
64346,969,10517,1
64347,1703,10517,1
64348,3676,10517,1
64349,2788,10517,1
64350,124,10517,1
64351,3422,10517,1
64352,1310,10517,1
64353,4020,10517,1
64354,104,10517,1
64355,371,10517,1
64356,1965,10517,1
64357,3877,10517,1
64358,192,10517,1
64359,438,10517,1
64360,73,10517,1
64361,3543,10517,1
64362,3330,10517,1
64363,2540,10517,1
64364,741,10517,1
64365,3182,10517,1
64366,3891,10517,1
64367,3895,10517,0
64368,2704,10517,0
