,src,dst,label
7169,511,657,1
7170,511,1623,1
7171,511,1022,1
7172,511,999,1
7173,511,735,1
7174,511,1624,1
7175,511,3383,1
7176,511,588,1
7177,511,409,1
7178,511,1463,1
7179,511,461,1
7180,511,194,1
7181,511,1625,1
7182,511,242,1
7183,511,610,1
7184,511,651,1
7185,511,401,1
7186,511,945,1
7187,511,252,1
7188,511,274,1
7189,511,1626,1
7190,511,429,1
7191,511,709,1
7192,511,1627,1
7193,511,586,1
7194,511,411,1
7195,511,600,1
7196,511,1628,1
7197,511,112,1
7198,511,230,1
7199,511,3516,1
7200,511,478,1
7201,511,1629,1
7202,511,1630,1
7203,511,1620,1
7204,511,736,1
7205,511,569,1
7206,511,1214,1
7207,511,725,1
7208,511,571,1
7209,511,125,1
7210,511,660,1
7211,511,271,1
7212,511,1094,1
7213,511,1632,1
7214,511,3517,1
7215,511,1389,1
7216,511,1365,1
7217,511,1633,1
7218,511,589,1
7219,511,349,1
7220,511,869,1
7221,511,509,1
7222,511,1038,1
7223,511,671,1
7224,511,969,1
7225,511,707,1
7226,511,497,1
7227,511,20,1
7228,511,1236,1
7229,511,1146,1
7230,511,5,1
7231,511,1048,1
7232,511,1076,1
7233,511,1634,1
7234,511,1635,1
7235,511,1169,1
7236,511,1219,1
7237,511,300,1
7238,511,270,1
7239,511,739,1
7240,511,114,1
7241,511,372,1
7242,511,1245,1
7243,511,1636,1
7244,511,1249,1
7245,511,305,1
7246,511,1631,0
7247,511,427,0
7248,511,1244,0
7249,427,571,1
7250,588,571,1
7251,503,571,1
7252,429,571,1
7253,458,571,1
7254,1637,571,1
7255,268,571,1
7256,692,571,1
7257,614,571,1
7258,452,571,1
7259,999,571,1
7260,132,571,1
7261,358,571,1
7262,1482,571,1
7263,572,571,1
7264,856,571,1
7265,415,571,1
7266,41,571,1
7267,710,571,1
7268,474,571,1
7269,1048,571,1
7270,406,571,1
7271,461,571,1
7272,513,571,1
7273,607,571,1
7274,716,571,1
7275,1638,571,1
7276,333,571,1
7277,347,571,1
7278,1113,571,1
7279,1140,571,1
7280,139,571,1
7281,642,571,1
7282,78,571,1
7283,7,571,1
7284,592,571,1
7285,566,571,1
7286,1639,571,1
7287,891,571,1
7288,496,571,1
7289,707,571,1
7290,457,571,1
7291,905,571,1
7292,1208,571,1
7293,1640,571,1
7294,1641,571,1
7295,257,571,1
7296,435,571,1
7297,432,571,1
7298,191,571,1
7299,1077,571,1
7300,1642,571,1
7301,857,571,1
7302,871,571,1
7303,589,571,1
7304,1262,571,1
7305,1229,571,1
7306,1014,571,1
7307,1643,571,1
7308,587,571,1
7309,1365,571,1
7310,698,571,1
7311,694,571,1
7312,61,571,1
7313,671,571,1
7314,401,571,1
7315,729,571,1
7316,625,571,1
7317,627,571,1
7318,1644,571,1
7319,253,571,1
7320,67,571,1
7321,1146,571,1
7322,1153,571,1
7323,1645,571,1
7324,402,571,1
7325,502,571,1
7326,512,571,1
7327,879,571,1
7328,1646,571,1
7329,5,571,1
7330,667,571,1
7331,509,571,1
7332,71,571,1
7333,477,571,1
7334,810,571,1
7335,408,571,1
7336,1175,571,1
7337,506,571,1
7338,1186,571,1
7339,1484,571,1
7340,311,571,1
7341,476,571,1
7342,1089,571,1
7343,818,571,1
7344,514,571,1
7345,314,571,1
7346,504,571,1
7347,135,571,1
7348,1647,571,1
7349,654,571,1
7350,1617,571,1
7351,482,571,1
7352,444,571,1
7353,114,571,1
7354,1129,571,1
7355,736,571,1
7356,1648,571,1
7357,466,571,1
7358,1649,571,1
7359,807,571,1
7360,344,571,1
7361,1221,571,1
7362,1114,571,1
7363,1173,571,1
7364,1650,571,1
7365,1100,571,1
7366,1651,571,1
7367,380,571,1
7368,471,571,0
7369,864,571,0
7370,1057,571,0
7371,1063,571,0
7372,1060,571,0
7373,571,1317,1
7374,571,627,1
7375,571,283,1
7376,571,503,1
7377,571,429,1
7378,571,435,1
7379,571,41,1
7380,571,1077,1
7381,571,598,1
7382,571,588,1
7383,571,268,1
7384,571,891,1
7385,571,692,1
7386,571,1296,1
7387,571,710,1
7388,571,509,1
7389,571,736,1
7390,571,474,1
7391,571,452,1
7392,571,406,1
7393,571,1617,1
7394,571,477,1
7395,571,636,1
7396,571,257,1
7397,571,856,1
7398,571,582,1
7399,571,614,1
7400,571,3365,1
7401,571,415,1
7402,571,514,1
7403,571,1644,1
7404,571,512,1
7405,571,716,1
7406,571,3513,1
7407,571,999,1
7408,571,1584,1
7409,571,1218,1
7410,571,818,1
7411,571,461,1
7412,571,513,1
7413,571,504,1
7414,571,135,1
7415,571,607,1
7416,571,114,1
7417,571,1638,1
7418,571,333,1
7419,571,347,1
7420,571,642,1
7421,571,1707,1
7422,571,566,1
7423,571,1639,1
7424,571,496,1
7425,571,457,1
7426,571,707,1
7427,571,1720,1
7428,571,1208,1
7429,571,1640,1
7430,571,990,1
7431,571,1641,1
7432,571,191,1
7433,571,1642,1
7434,571,857,1
7435,571,871,1
7436,571,589,1
7437,571,1262,1
7438,571,3021,1
7439,571,1229,1
7440,571,1150,1
7441,571,1014,1
7442,571,1643,1
7443,571,587,1
7444,571,698,1
7445,571,694,1
7446,571,2474,1
7447,571,61,1
7448,571,671,1
7449,571,401,1
7450,571,729,1
7451,571,67,1
7452,571,402,1
7453,571,979,1
7454,571,439,1
7455,571,5,1
7456,571,667,1
7457,571,443,1
7458,571,71,1
7459,571,458,1
7460,571,408,1
7461,571,1175,1
7462,571,506,1
7463,571,2404,1
7464,571,1186,1
7465,571,1484,1
7466,571,311,1
7467,571,476,1
7468,571,654,1
7469,571,482,1
7470,571,1124,1
7471,571,466,1
7472,571,1649,1
7473,571,807,1
7474,571,344,1
7475,571,1114,1
7476,571,44,1
7477,571,1173,1
7478,571,1650,1
7479,571,358,1
7480,571,1100,1
7481,571,1140,1
7482,571,1651,1
7483,571,380,1
7484,571,139,1
7485,571,1591,0
7486,571,1074,0
7487,571,427,0
7488,571,1064,0
7489,571,1060,0
7490,571,3518,0
7491,571,132,0
7492,575,710,1
7493,570,710,1
7494,614,710,1
7495,1103,710,1
7496,642,710,1
7497,638,710,1
7498,61,710,1
7499,1652,710,1
7500,600,710,1
7501,729,710,1
7502,611,710,1
7503,116,710,1
7504,237,710,1
7505,572,710,1
7506,78,710,1
7507,1653,710,1
7508,565,710,1
7509,283,710,1
7510,1654,710,1
7511,992,710,1
7512,595,710,1
7513,955,710,1
7514,592,710,1
7515,609,710,1
7516,1655,710,1
7517,188,710,1
7518,661,710,1
7519,577,710,1
7520,993,710,1
7521,429,710,1
7522,471,710,1
7523,627,710,1
7524,1070,710,1
7525,106,710,1
7526,32,710,1
7527,715,710,1
7528,1058,710,1
7529,493,710,1
7530,896,710,1
7531,873,710,1
7532,1656,710,1
7533,38,710,1
7534,947,710,1
7535,916,710,1
7536,874,710,1
7537,903,710,1
7538,88,710,1
7539,19,710,1
7540,656,710,1
7541,1156,710,1
7542,1011,710,1
7543,670,710,1
7544,1511,710,1
7545,1657,710,1
7546,928,710,1
7547,882,710,1
7548,1658,710,1
7549,589,710,1
7550,1659,710,1
7551,1660,710,1
7552,410,710,1
7553,1015,710,1
7554,1289,710,1
7555,1286,710,1
7556,79,710,1
7557,1661,710,1
7558,562,710,1
7559,268,710,1
7560,1662,710,1
7561,956,710,1
7562,212,710,1
7563,114,710,1
7564,427,710,1
7565,1017,710,1
7566,957,710,1
7567,2,710,1
7568,651,710,1
7569,966,710,1
7570,586,710,1
7571,275,710,1
7572,710,575,1
7573,710,570,1
7574,710,1103,1
7575,710,61,1
7576,710,600,1
7577,710,729,1
7578,710,116,1
7579,710,237,1
7580,710,565,1
7581,710,1654,1
7582,710,992,1
7583,710,611,1
7584,710,642,1
7585,710,572,1
7586,710,78,1
7587,710,592,1
7588,710,609,1
7589,710,188,1
7590,710,661,1
7591,710,882,1
7592,710,283,1
7593,710,993,1
7594,710,429,1
7595,710,627,1
7596,710,32,1
7597,710,955,1
7598,710,1058,1
7599,710,493,1
7600,710,896,1
7601,710,1656,1
7602,710,38,1
7603,710,947,1
7604,710,916,1
7605,710,874,1
7606,710,903,1
7607,710,88,1
7608,710,19,1
7609,710,656,1
7610,710,670,1
7611,710,589,1
7612,710,410,1
7613,710,577,1
7614,710,1015,1
7615,710,1289,1
7616,710,1286,1
7617,710,79,1
7618,710,562,1
7619,710,268,1
7620,710,471,1
7621,710,956,1
7622,710,595,1
7623,710,114,1
7624,710,427,1
7625,710,651,1
7626,710,586,1
7627,710,275,1
7628,1663,1695,1
7629,314,1695,1
7630,1561,1695,1
7631,1260,1695,1
7632,10,1695,1
7633,1664,1695,1
7634,1665,1695,1
7635,1666,1695,1
7636,1144,1695,1
7637,20,1695,1
7638,1667,1695,1
7639,1668,1695,1
7640,384,1695,1
7641,1669,1695,1
7642,1195,1695,1
7643,1670,1695,1
7644,1671,1695,1
7645,1672,1695,1
7646,1673,1695,1
7647,510,1695,1
7648,1674,1695,1
7649,971,1695,1
7650,1675,1695,1
7651,684,1695,1
7652,1676,1695,1
7653,1148,1695,1
7654,290,1695,1
7655,1617,1695,1
7656,1222,1695,1
7657,1140,1695,1
7658,1677,1695,1
7659,103,1695,1
7660,1678,1695,1
7661,1679,1695,1
7662,1680,1695,1
7663,1681,1695,1
7664,1682,1695,1
7665,839,1695,1
7666,1683,1695,1
7667,1684,1695,1
7668,1685,1695,1
7669,1686,1695,1
7670,1687,1695,1
7671,1688,1695,1
7672,972,1695,1
7673,1689,1695,1
7674,1690,1695,1
7675,1691,1695,1
7676,1498,1695,1
7677,1692,1695,1
7678,1374,1695,1
7679,1693,1695,1
7680,1694,1695,1
7681,1695,1663,1
7682,1695,1665,1
7683,1695,20,1
7684,1695,1144,1
7685,1695,1667,1
7686,1695,1671,1
7687,1695,1195,1
7688,1695,1669,1
7689,1695,1676,1
7690,1695,1148,1
7691,1695,1222,1
7692,1695,1260,1
7693,1695,1685,1
7694,1695,1687,1
7695,1695,971,1
7696,1695,1670,1
7697,1695,1672,1
7698,1695,1675,1
7699,1695,1673,1
7700,1695,510,1
7701,1695,1789,1
7702,1695,290,1
7703,1695,1617,1
7704,1695,1140,1
7705,1695,1678,1
7706,1695,1683,1
7707,1695,1684,1
7708,1695,10,1
7709,1695,1664,1
7710,1695,1668,1
7711,1695,1688,1
7712,1695,384,1
7713,1695,972,1
7714,1695,1689,1
7715,1695,1690,1
7716,1695,1691,1
7717,1695,1498,1
7718,1695,1692,1
7719,1695,1374,1
7720,1695,1693,1
7721,1695,684,1
7722,1695,1666,1
7723,1695,1694,1
7724,1695,1674,0
7725,578,283,1
7726,276,283,1
7727,642,283,1
7728,566,283,1
7729,572,283,1
7730,435,283,1
7731,116,283,1
7732,243,283,1
7733,497,283,1
7734,427,283,1
7735,1696,283,1
7736,512,283,1
7737,588,283,1
7738,458,283,1
7739,484,283,1
7740,153,283,1
7741,896,283,1
7742,237,283,1
7743,139,283,1
7744,184,283,1
7745,260,283,1
7746,1087,283,1
7747,1148,283,1
7748,1697,283,1
7749,692,283,1
7750,7,283,1
7751,879,283,1
7752,657,283,1
7753,277,283,1
7754,257,283,1
7755,1028,283,1
7756,869,283,1
7757,1043,283,1
7758,810,283,1
7759,882,283,1
7760,1217,283,1
7761,78,283,1
7762,627,283,1
7763,932,283,1
7764,496,283,1
7765,1273,283,1
7766,1270,283,1
7767,1091,283,1
7768,1698,283,1
7769,220,283,1
7770,617,283,1
7771,614,283,1
7772,531,283,1
7773,1152,283,1
7774,1086,283,1
7775,1644,283,1
7776,736,283,1
7777,944,283,1
7778,597,283,1
7779,653,283,1
7780,717,283,1
7781,49,283,1
7782,569,283,1
7783,979,283,1
7784,10,283,1
7785,173,283,1
7786,1699,283,1
7787,634,283,1
7788,460,283,1
7789,632,283,1
7790,1700,283,1
7791,1701,283,1
7792,1013,283,1
7793,699,283,1
7794,114,283,1
7795,1702,283,1
7796,702,283,1
7797,283,435,1
7798,283,578,1
7799,283,512,1
7800,283,497,1
7801,283,116,1
7802,283,243,1
7803,283,237,1
7804,283,588,1
7805,283,139,1
7806,283,1696,1
7807,283,1697,1
7808,283,944,1
7809,283,879,1
7810,283,657,1
7811,283,277,1
7812,283,276,1
7813,283,257,1
7814,283,869,1
7815,283,810,1
7816,283,1273,1
7817,283,566,1
7818,283,184,1
7819,283,1270,1
7820,283,1091,1
7821,283,1698,1
7822,283,220,1
7823,283,617,1
7824,283,1087,1
7825,283,1148,1
7826,283,614,1
7827,283,1644,1
7828,283,692,1
7829,283,736,1
7830,283,597,1
7831,283,653,1
7832,283,7,1
7833,283,49,1
7834,283,569,1
7835,283,10,1
7836,283,1699,1
7837,283,634,1
7838,283,460,1
7839,283,632,1
7840,283,1700,1
7841,283,1028,1
7842,283,1701,1
7843,283,1013,1
7844,283,1043,1
7845,283,699,1
7846,283,458,1
7847,283,114,1
7848,283,882,1
7849,283,1217,1
7850,283,1702,1
7851,283,427,0
7852,401,275,1
7853,243,275,1
7854,1077,275,1
7855,785,275,1
7856,652,275,1
7857,589,275,1
7858,1043,275,1
7859,1703,275,1
7860,1704,275,1
7861,568,275,1
7862,692,275,1
7863,614,275,1
7864,257,275,1
7865,979,275,1
7866,491,275,1
7867,1705,275,1
7868,170,275,1
7869,258,275,1
7870,1023,275,1
7871,99,275,1
7872,575,275,1
7873,41,275,1
7874,1706,275,1
7875,619,275,1
7876,707,275,1
7877,1076,275,1
7878,1366,275,1
7879,436,275,1
7880,348,275,1
7881,78,275,1
7882,261,275,1
7883,496,275,1
7884,79,275,1
7885,1707,275,1
7886,413,275,1
7887,116,275,1
7888,1500,275,1
7889,669,275,1
7890,635,275,1
7891,1708,275,1
7892,1709,275,1
7893,566,275,1
7894,215,275,1
7895,677,275,1
7896,1710,275,1
7897,933,275,1
7898,694,275,1
7899,1494,275,1
7900,224,275,1
7901,721,275,1
7902,565,275,1
7903,1711,275,1
7904,646,275,1
7905,1712,275,1
7906,625,275,1
7907,1713,275,1
7908,966,275,1
7909,241,275,1
7910,600,275,1
7911,252,275,1
7912,965,275,1
7913,1267,275,1
7914,632,275,1
7915,1235,275,1
7916,25,275,1
7917,886,275,1
7918,1022,275,1
7919,427,275,1
7920,1209,275,1
7921,125,275,1
7922,735,275,1
7923,944,275,1
7924,497,275,1
7925,1714,275,1
7926,274,275,1
7927,1002,275,1
7928,1172,275,1
7929,1715,275,1
7930,736,275,1
7931,372,275,1
7932,504,275,1
7933,275,963,1
7934,275,7,1
7935,275,669,1
7936,275,1077,1
7937,275,652,1
7938,275,589,1
7939,275,1043,1
7940,275,785,1
7941,275,999,1
7942,275,170,1
7943,275,243,1
7944,275,257,1
7945,275,619,1
7946,275,891,1
7947,275,1703,1
7948,275,878,1
7949,275,575,1
7950,275,965,1
7951,275,41,1
7952,275,1706,1
7953,275,504,1
7954,275,944,1
7955,275,707,1
7956,275,979,1
7957,275,1076,1
7958,275,1366,1
7959,275,348,1
7960,275,429,1
7961,275,496,1
7962,275,1705,1
7963,275,258,1
7964,275,1707,1
7965,275,413,1
7966,275,116,1
7967,275,428,1
7968,275,692,1
7969,275,874,1
7970,275,1500,1
7971,275,635,1
7972,275,99,1
7973,275,1708,1
7974,275,491,1
7975,275,401,1
7976,275,1709,1
7977,275,566,1
7978,275,215,1
7979,275,677,1
7980,275,1710,1
7981,275,933,1
7982,275,694,1
7983,275,1494,1
7984,275,1621,1
7985,275,565,1
7986,275,1711,1
7987,275,646,1
7988,275,713,1
7989,275,1712,1
7990,275,588,1
7991,275,625,1
7992,275,1713,1
7993,275,717,1
7994,275,966,1
7995,275,241,1
7996,275,600,1
7997,275,252,1
7998,275,1023,1
7999,275,657,1
8000,275,1267,1
8001,275,632,1
8002,275,1235,1
8003,275,25,1
8004,275,886,1
8005,275,1022,1
8006,275,1209,1
8007,275,125,1
8008,275,735,1
8009,275,497,1
8010,275,3383,1
8011,275,1714,1
8012,275,274,1
8013,275,407,1
8014,275,1172,1
8015,275,1715,1
8016,275,436,1
8017,275,736,1
8018,275,372,1
8019,275,2816,0
8020,275,1002,0
8021,275,1704,0
8022,275,1279,0
8023,275,568,0
8024,275,427,0
8025,275,614,0
8026,275,1048,0
8027,275,206,0
8028,275,2286,0
8029,275,282,0
8030,275,1591,0
8031,275,1663,0
8032,275,703,0
8033,275,2608,0
8034,275,13,0
8035,275,114,0
8036,275,1790,0
8037,275,424,0
8038,275,1049,0
8039,275,1064,0
8040,275,224,0
8041,275,132,0
8042,275,1358,0
8043,275,973,0
8044,275,974,0
8045,562,428,1
8046,976,428,1
8047,839,428,1
8048,592,428,1
8049,1716,428,1
8050,20,428,1
8051,220,428,1
8052,416,428,1
8053,600,428,1
8054,1420,428,1
8055,429,428,1
8056,466,428,1
8057,19,428,1
8058,458,428,1
8059,436,428,1
8060,864,428,1
8061,173,428,1
8062,7,428,1
8063,1025,428,1
8064,1083,428,1
8065,1154,428,1
8066,82,428,1
8067,348,428,1
8068,741,428,1
8069,78,428,1
8070,79,428,1
8071,698,428,1
8072,636,428,1
8073,632,428,1
8074,1717,428,1
8075,152,428,1
8076,669,428,1
8077,1558,428,1
8078,509,428,1
8079,1718,428,1
8080,944,428,1
8081,411,428,1
8082,522,428,1
8083,433,428,1
8084,1043,428,1
8085,427,428,1
8086,667,428,1
8087,1183,428,1
8088,12,428,1
8089,327,428,1
8090,1441,428,1
8091,478,428,1
8092,420,428,1
8093,447,428,1
8094,1719,428,1
8095,557,428,1
8096,471,428,0
8097,874,428,0
8098,237,428,0
8099,428,963,1
8100,428,592,1
8101,428,976,1
8102,428,466,1
8103,428,864,1
8104,428,562,1
8105,428,429,1
8106,428,839,1
8107,428,600,1
8108,428,632,1
8109,428,220,1
8110,428,173,1
8111,428,1716,1
8112,428,348,1
8113,428,1441,1
8114,428,524,1
8115,428,20,1
8116,428,79,1
8117,428,698,1
8118,428,1717,1
8119,428,7,1
8120,428,152,1
8121,428,669,1
8122,428,1558,1
8123,428,1025,1
8124,428,1083,1
8125,428,1718,1
8126,428,1154,1
8127,428,667,1
8128,428,1420,1
8129,428,1183,1
8130,428,82,1
8131,428,12,1
8132,428,478,1
8133,428,447,1
8134,428,1719,1
8135,428,557,1
8136,428,427,0
8137,497,588,1
8138,243,588,1
8139,427,588,1
8140,592,588,1
8141,1720,588,1
8142,600,588,1
8143,372,588,1
8144,1087,588,1
8145,78,588,1
8146,627,588,1
8147,572,588,1
8148,509,588,1
8149,263,588,1
8150,1721,588,1
8151,406,588,1
8152,268,588,1
8153,1359,588,1
8154,496,588,1
8155,667,588,1
8156,636,588,1
8157,440,588,1
8158,984,588,1
8159,681,588,1
8160,416,588,1
8161,1148,588,1
8162,1072,588,1
8163,476,588,1
8164,38,588,1
8165,856,588,1
8166,891,588,1
8167,628,588,1
8168,1722,588,1
8169,457,588,1
8170,422,588,1
8171,173,588,1
8172,1723,588,1
8173,485,588,1
8174,569,588,1
8175,678,588,1
8176,1724,588,1
8177,7,588,1
8178,727,588,1
8179,474,588,1
8180,114,588,1
8181,403,588,1
8182,276,588,1
8183,408,588,1
8184,632,588,1
8185,565,588,1
8186,993,588,1
8187,813,588,1
8188,1560,588,1
8189,514,588,1
8190,1042,588,1
8191,1725,588,1
8192,1726,588,1
8193,1579,588,1
8194,1617,588,1
8195,588,497,1
8196,588,496,1
8197,588,592,1
8198,588,243,1
8199,588,600,1
8200,588,263,1
8201,588,372,1
8202,588,1087,1
8203,588,78,1
8204,588,627,1
8205,588,509,1
8206,588,1721,1
8207,588,406,1
8208,588,268,1
8209,588,1722,1
8210,588,572,1
8211,588,636,1
8212,588,440,1
8213,588,114,1
8214,588,681,1
8215,588,1072,1
8216,588,38,1
8217,588,856,1
8218,588,628,1
8219,588,891,1
8220,588,422,1
8221,588,864,1
8222,588,173,1
8223,588,1723,1
8224,588,800,1
8225,588,485,1
8226,588,667,1
8227,588,457,1
8228,588,569,1
8229,588,678,1
8230,588,1724,1
8231,588,1175,1
8232,588,474,1
8233,588,521,1
8234,588,403,1
8235,588,276,1
8236,588,984,1
8237,588,408,1
8238,588,632,1
8239,588,416,1
8240,588,565,1
8241,588,993,1
8242,588,1148,1
8243,588,813,1
8244,588,1560,1
8245,588,514,1
8246,588,1042,1
8247,588,1725,1
8248,588,1726,1
8249,588,3460,1
8250,588,1579,1
8251,588,3238,1
8252,588,1617,1
8253,588,427,0
8254,588,3057,0
8255,588,476,0
8256,588,1359,0
8257,1015,736,1
8258,350,736,1
8259,427,736,1
8260,933,736,1
8261,7,736,1
8262,1209,736,1
8263,1076,736,1
8264,1727,736,1
8265,592,736,1
8266,17,736,1
8267,194,736,1
8268,1728,736,1
8269,729,736,1
8270,497,736,1
8271,632,736,1
8272,241,736,1
8273,506,736,1
8274,1032,736,1
8275,1729,736,1
8276,1730,736,1
8277,1731,736,1
8278,1119,736,1
8279,1732,736,1
8280,1733,736,1
8281,692,736,1
8282,1141,736,1
8283,78,736,1
8284,1734,736,1
8285,581,736,1
8286,609,736,1
8287,789,736,1
8288,188,736,1
8289,1546,736,1
8290,1735,736,1
8291,19,736,1
8292,1275,736,1
8293,572,736,1
8294,206,736,1
8295,101,736,1
8296,578,736,1
8297,627,736,1
8298,651,736,1
8299,401,736,1
8300,561,736,1
8301,108,736,1
8302,646,736,1
8303,1736,736,1
8304,1737,736,1
8305,41,736,1
8306,657,736,1
8307,1738,736,1
8308,262,736,1
8309,1094,736,1
8310,1739,736,1
8311,1701,736,1
8312,652,736,1
8313,522,736,1
8314,671,736,1
8315,341,736,1
8316,173,736,1
8317,501,736,1
8318,282,736,1
8319,812,736,1
8320,395,736,1
8321,1740,736,1
8322,1243,736,1
8323,1159,736,1
8324,291,736,1
8325,120,736,1
8326,125,736,1
8327,1249,736,1
8328,1741,736,1
8329,1173,736,1
8330,1742,736,1
8331,130,736,1
8332,1162,736,1
8333,1186,736,1
8334,524,736,1
8335,514,736,1
8336,1743,736,1
8337,1744,736,1
8338,82,736,1
8339,817,736,1
8340,344,736,1
8341,349,736,1
8342,1255,736,1
8343,348,736,1
8344,1524,736,1
8345,1132,736,1
8346,519,736,1
8347,805,736,1
8348,507,736,1
8349,1511,736,1
8350,1190,736,1
8351,972,736,1
8352,417,736,1
8353,1745,736,1
8354,1603,736,1
8355,1746,736,1
8356,1747,736,1
8357,1748,736,1
8358,736,572,1
8359,736,427,1
8360,736,1076,1
8361,736,1731,1
8362,736,1732,1
8363,736,692,1
8364,736,592,1
8365,736,17,1
8366,736,194,1
8367,736,627,1
8368,736,933,1
8369,736,561,1
8370,736,729,1
8371,736,41,1
8372,736,497,1
8373,736,7,1
8374,736,632,1
8375,736,3383,1
8376,736,1209,1
8377,736,506,1
8378,736,1048,1
8379,736,344,1
8380,736,348,1
8381,736,350,1
8382,736,507,1
8383,736,1015,1
8384,736,972,1
8385,736,417,1
8386,736,1747,1
8387,736,1733,1
8388,736,78,1
8389,736,1040,1
8390,736,1734,1
8391,736,581,1
8392,736,642,1
8393,736,609,1
8394,736,3519,1
8395,736,789,1
8396,736,188,1
8397,736,1546,1
8398,736,1735,1
8399,736,19,1
8400,736,1275,1
8401,736,1728,1
8402,736,206,1
8403,736,101,1
8404,736,578,1
8405,736,651,1
8406,736,401,1
8407,736,108,1
8408,736,646,1
8409,736,1736,1
8410,736,2526,1
8411,736,1737,1
8412,736,657,1
8413,736,25,1
8414,736,1738,1
8415,736,262,1
8416,736,241,1
8417,736,1094,1
8418,736,1739,1
8419,736,1701,1
8420,736,652,1
8421,736,522,1
8422,736,1174,1
8423,736,671,1
8424,736,341,1
8425,736,173,1
8426,736,501,1
8427,736,282,1
8428,736,812,1
8429,736,395,1
8430,736,1740,1
8431,736,1243,1
8432,736,1159,1
8433,736,120,1
8434,736,291,1
8435,736,3046,1
8436,736,125,1
8437,736,300,1
8438,736,1032,1
8439,736,1729,1
8440,736,1249,1
8441,736,1374,1
8442,736,1741,1
8443,736,1248,1
8444,736,1173,1
8445,736,130,1
8446,736,1742,1
8447,736,1730,1
8448,736,1162,1
8449,736,1135,1
8450,736,1186,1
8451,736,524,1
8452,736,514,1
8453,736,1743,1
8454,736,1744,1
8455,736,82,1
8456,736,817,1
8457,736,349,1
8458,736,1255,1
8459,736,1119,1
8460,736,1524,1
8461,736,43,1
8462,736,1256,1
8463,736,1132,1
8464,736,519,1
8465,736,805,1
8466,736,1496,1
8467,736,1511,1
8468,736,1190,1
8469,736,1745,1
8470,736,1603,1
8471,736,1746,1
8472,736,466,1
8473,736,476,0
8474,736,1727,0
8475,736,1064,0
8476,1749,572,1
8477,864,572,1
8478,585,572,1
8479,976,572,1
8480,183,572,1
8481,184,572,1
8482,699,572,1
8483,1227,572,1
8484,1750,572,1
8485,619,572,1
8486,600,572,1
8487,918,572,1
8488,497,572,1
8489,562,572,1
8490,78,572,1
8491,690,572,1
8492,1751,572,1
8493,991,572,1
8494,1752,572,1
8495,14,572,1
8496,1270,572,1
8497,1208,572,1
8498,857,572,1
8499,153,572,1
8500,632,572,1
8501,116,572,1
8502,458,572,1
8503,566,572,1
8504,1541,572,1
8505,627,572,1
8506,1212,572,1
8507,1753,572,1
8508,83,572,1
8509,173,572,1
8510,84,572,1
8511,1077,572,1
8512,17,572,1
8513,1754,572,1
8514,609,572,1
8515,741,572,1
8516,896,572,1
8517,1280,572,1
8518,1755,572,1
8519,904,572,1
8520,410,572,1
8521,53,572,1
8522,268,572,1
8523,642,572,1
8524,38,572,1
8525,180,572,1
8526,188,572,1
8527,905,572,1
8528,1291,572,1
8529,257,572,1
8530,652,572,1
8531,191,572,1
8532,578,572,1
8533,1287,572,1
8534,1756,572,1
8535,572,864,1
8536,572,585,1
8537,572,183,1
8538,572,184,1
8539,572,1212,1
8540,572,976,1
8541,572,1208,1
8542,572,1750,1
8543,572,1749,1
8544,572,497,1
8545,572,562,1
8546,572,78,1
8547,572,690,1
8548,572,1751,1
8549,572,699,1
8550,572,600,1
8551,572,268,1
8552,572,1227,1
8553,572,14,1
8554,572,1270,1
8555,572,857,1
8556,572,1287,1
8557,572,153,1
8558,572,918,1
8559,572,632,1
8560,572,116,1
8561,572,566,1
8562,572,627,1
8563,572,1753,1
8564,572,83,1
8565,572,173,1
8566,572,84,1
8567,572,1077,1
8568,572,17,1
8569,572,1754,1
8570,572,609,1
8571,572,741,1
8572,572,896,1
8573,572,991,1
8574,572,1280,1
8575,572,1755,1
8576,572,904,1
8577,572,410,1
8578,572,667,1
8579,572,1752,1
8580,572,53,1
8581,572,642,1
8582,572,38,1
8583,572,861,1
8584,572,188,1
8585,572,905,1
8586,572,1291,1
8587,572,257,1
8588,572,652,1
8589,572,191,1
8590,572,578,1
8591,572,619,1
8592,572,1756,1
8593,572,180,0
8594,947,44,1
8595,1757,44,1
8596,491,44,1
8597,1393,44,1
8598,1395,44,1
8599,1399,44,1
8600,1758,44,1
8601,1759,44,1
8602,1408,44,1
8603,662,44,1
8604,470,44,1
8605,54,44,1
8606,469,44,1
8607,471,44,1
8608,1419,44,1
8609,792,44,1
8610,260,44,1
8611,1405,44,1
8612,1391,44,1
8613,983,44,1
8614,1417,44,1
8615,426,44,1
8616,1760,44,1
8617,1274,44,1
8618,331,44,1
8619,304,44,1
8620,1532,44,1
8621,409,44,1
8622,1390,44,1
8623,1420,44,1
8624,474,44,1
8625,1761,44,1
8626,37,44,1
8627,1100,44,1
8628,130,44,1
8629,394,44,1
8630,1762,44,1
8631,156,44,1
8632,1763,44,1
8633,495,44,1
8634,161,44,1
8635,1429,44,1
8636,1396,44,1
8637,1418,44,1
8638,1432,44,1
8639,1141,44,1
8640,1278,44,1
8641,1317,44,1
8642,101,44,1
8643,1764,44,1
8644,292,44,1
8645,514,44,1
8646,281,44,1
8647,1765,44,1
8648,1217,44,1
8649,1766,44,1
8650,270,44,1
8651,1110,44,1
